word	length	score	band	rarity	unique_ratio	repetition_ratio	unpredictability	shortness
effort	6	0.681966	hard	3.142904	0.833333	0.166667	2.709084	0.166667
téléphonique	12	0.681186	hard	3.274174	0.916667	0.083333	2.525572	0.083333
chronique	9	0.679560	hard	3.138478	1.000000	0.000000	2.316639	0.111111
pauvre	6	0.679202	hard	2.956560	1.000000	0.000000	2.409983	0.166667
vapeur	6	0.679107	hard	2.956560	1.000000	0.000000	2.409845	0.166667
démarches	9	0.677424	hard	3.138290	1.000000	0.000000	2.313971	0.111111
matière	7	0.677305	hard	3.129917	1.000000	0.000000	2.158336	0.142857
catégorie	9	0.675837	hard	2.989020	1.000000	0.000000	2.638237	0.111111
envoyer	7	0.673808	hard	3.093038	0.857143	0.142857	2.836351	0.142857
bonjour	7	0.673323	hard	3.384166	0.857143	0.142857	2.198759	0.142857
marche	6	0.671867	hard	3.078872	1.000000	0.000000	2.131828	0.166667
séance	6	0.671524	hard	2.830958	1.000000	0.000000	2.673689	0.166667
ultime	6	0.670739	hard	2.773602	1.000000	0.000000	2.798032	0.166667
fragile	7	0.670072	hard	3.073983	1.000000	0.000000	2.270272	0.142857
masque	6	0.669943	hard	3.065816	1.000000	0.000000	2.157618	0.166667
rallye	6	0.669032	hard	3.089340	0.833333	0.166667	2.807615	0.166667
touche	6	0.668487	hard	3.018448	1.000000	0.000000	2.259142	0.166667
catholique	10	0.668185	hard	3.113393	1.000000	0.000000	2.415939	0.100000
lumineux	8	0.668111	hard	3.115809	0.875000	0.125000	2.800775	0.125000
composé	7	0.667384	hard	3.201512	0.857143	0.142857	2.589783	0.142857
cabine	6	0.664437	hard	2.928090	1.000000	0.000000	2.450976	0.166667
combien	7	0.664057	hard	3.045531	1.000000	0.000000	2.323842	0.142857
savoir	6	0.661474	hard	2.897248	1.000000	0.000000	2.514176	0.166667
exclusive	9	0.660535	hard	3.087172	0.888889	0.111111	2.869966	0.111111
canapé	6	0.659942	hard	3.090044	0.833333	0.166667	2.792969	0.166667
debout	6	0.659779	hard	3.011840	1.000000	0.000000	2.261044	0.166667
divorce	7	0.658827	hard	2.966910	1.000000	0.000000	2.488299	0.142857
apprécié	8	0.658259	hard	3.250560	0.750000	0.250000	3.018860	0.125000
boulevard	9	0.658128	hard	3.080761	1.000000	0.000000	2.412003	0.111111
portugais	9	0.657669	hard	2.962588	1.000000	0.000000	2.669866	0.111111
humour	6	0.656779	hard	3.212782	0.833333	0.166667	2.519897	0.166667
légèrement	10	0.656424	hard	3.256045	0.900000	0.100000	2.508571	0.100000
accordé	7	0.653562	hard	3.119158	0.857143	0.142857	2.750016	0.142857
pilotage	8	0.652997	hard	2.931244	1.000000	0.000000	2.655670	0.125000
intégral	8	0.651274	hard	3.055923	1.000000	0.000000	2.380429	0.125000
duquel	6	0.650290	hard	3.143895	0.833333	0.166667	2.661244	0.166667
suivre	6	0.650198	hard	2.810106	1.000000	0.000000	2.688557	0.166667
étudier	7	0.650131	hard	2.863071	1.000000	0.000000	2.702925	0.142857
échelon	7	0.649085	hard	3.153107	1.000000	0.000000	2.066914	0.142857
charme	6	0.647018	hard	3.078872	1.000000	0.000000	2.096000	0.166667
élégance	8	0.646251	hard	3.210155	0.875000	0.125000	2.562859	0.125000
éviter	6	0.645449	hard	3.001208	1.000000	0.000000	2.263640	0.166667
décidé	6	0.644825	hard	3.392783	0.666667	0.333333	2.811655	0.166667
bandoulière	11	0.644774	hard	3.159856	1.000000	0.000000	2.330301	0.090909
inclus	6	0.644553	hard	2.831755	1.000000	0.000000	2.633056	0.166667
surface	7	0.644328	hard	2.904075	1.000000	0.000000	2.604855	0.142857
comptable	9	0.643135	hard	3.078234	1.000000	0.000000	2.395912	0.111111
protéine	8	0.643063	hard	2.851047	1.000000	0.000000	2.816790	0.125000
informe	7	0.642444	hard	2.945755	1.000000	0.000000	2.510957	0.142857
téléphonie	10	0.641232	hard	3.151502	0.900000	0.100000	2.715371	0.100000
produit	7	0.640464	hard	2.919343	1.000000	0.000000	2.565882	0.142857
rating	6	0.640314	hard	2.927351	1.000000	0.000000	2.417812	0.166667
tribune	7	0.639953	hard	2.846931	1.000000	0.000000	2.723560	0.142857
maîtriser	9	0.639413	hard	3.278441	0.888889	0.111111	2.421076	0.111111
réunir	6	0.639113	hard	2.907420	0.833333	0.166667	3.162458	0.166667
connaître	9	0.638085	hard	3.284903	0.888889	0.111111	2.405025	0.111111
réglable	8	0.635950	hard	3.228203	0.875000	0.125000	2.508522	0.125000
figurant	8	0.635928	hard	3.107562	1.000000	0.000000	2.245333	0.125000
métier	6	0.635867	hard	2.896254	1.000000	0.000000	2.479431	0.166667
absolument	10	0.635585	hard	2.905872	1.000000	0.000000	2.822921	0.100000
changer	7	0.634381	hard	3.139500	1.000000	0.000000	2.075479	0.142857
oublie	6	0.633894	hard	2.950083	1.000000	0.000000	2.358825	0.166667
signer	6	0.633143	hard	2.803753	1.000000	0.000000	2.677864	0.166667
football	8	0.631986	hard	3.198329	0.750000	0.250000	3.095243	0.125000
pétrole	7	0.631956	hard	2.922184	1.000000	0.000000	2.547400	0.142857
démocratique	12	0.629675	hard	3.092455	1.000000	0.000000	2.497453	0.083333
écologique	10	0.628944	hard	3.252543	0.900000	0.100000	2.476609	0.100000
associé	7	0.626681	hard	2.909289	0.857143	0.142857	3.170382	0.142857
aquarium	8	0.625683	hard	3.082476	0.750000	0.250000	3.339603	0.125000
visage	6	0.625147	hard	3.041737	1.000000	0.000000	2.145704	0.166667
portée	6	0.624804	hard	2.918885	1.000000	0.000000	2.413968	0.166667
joindre	7	0.624678	hard	3.056154	1.000000	0.000000	2.243825	0.142857
caméra	6	0.622781	hard	3.094591	0.833333	0.166667	2.729439	0.166667
préféré	7	0.621828	hard	3.569880	0.571429	0.428571	2.922987	0.142857
cuillère	8	0.621448	hard	3.151831	0.875000	0.125000	2.654689	0.125000
robuste	7	0.620130	hard	2.856783	1.000000	0.000000	2.673425	0.142857
agréable	8	0.619610	hard	3.183374	0.875000	0.125000	2.583032	0.125000
compagnie	9	0.617614	hard	3.034304	1.000000	0.000000	2.455221	0.111111
organique	9	0.617166	hard	3.048522	1.000000	0.000000	2.423471	0.111111
branche	7	0.615193	hard	3.150553	1.000000	0.000000	2.023635	0.142857
gourmand	8	0.614922	hard	3.097450	1.000000	0.000000	2.237167	0.125000
encyclopédie	12	0.614892	hard	3.141903	0.833333	0.166667	3.070738	0.083333
franco	6	0.614145	hard	3.062408	1.000000	0.000000	2.084619	0.166667
curage	6	0.613903	hard	2.959336	1.000000	0.000000	2.309758	0.166667
capuche	7	0.613583	hard	3.140680	0.857143	0.142857	2.645291	0.142857
réforme	7	0.612991	hard	3.130681	0.857143	0.142857	2.666312	0.142857
déposer	7	0.611787	hard	2.953183	1.000000	0.000000	2.450504	0.142857
fixation	8	0.609594	hard	3.220302	0.875000	0.125000	2.487805	0.125000
amitié	6	0.607682	hard	2.998070	0.833333	0.166667	2.918826	0.166667
argenté	7	0.607246	hard	2.975659	1.000000	0.000000	2.394786	0.142857
prévoir	7	0.605834	hard	3.188514	0.857143	0.142857	2.529473	0.142857
justice	7	0.605637	hard	3.060435	1.000000	0.000000	2.207004	0.142857
souffle	7	0.600895	hard	3.135121	0.857143	0.142857	2.639157	0.142857
horloge	7	0.600032	hard	3.143813	0.857143	0.142857	2.618897	0.142857
parquet	7	0.600024	hard	3.017217	1.000000	0.000000	2.293457	0.142857
mérite	6	0.599737	hard	2.896254	1.000000	0.000000	2.427336	0.166667
numérique	9	0.599643	hard	3.117077	0.888889	0.111111	2.716744	0.111111
disque	6	0.599138	hard	3.033064	1.000000	0.000000	2.127175	0.166667
livret	6	0.598463	hard	2.834653	1.000000	0.000000	2.560260	0.166667
coffre	6	0.597965	hard	3.245669	0.833333	0.166667	2.363151	0.166667
copier	6	0.597619	hard	2.803853	1.000000	0.000000	2.626425	0.166667
langue	6	0.596655	hard	2.903767	1.000000	0.000000	2.406456	0.166667
magnifique	10	0.596491	hard	3.252142	0.900000	0.100000	2.430694	0.100000
hommage	7	0.596274	hard	3.319595	0.857143	0.142857	2.228925	0.142857
invité	6	0.595506	hard	3.115891	0.833333	0.166667	2.643517	0.166667
single	6	0.594822	hard	2.852708	1.000000	0.000000	2.515512	0.166667
pandémie	8	0.593954	hard	3.007755	1.000000	0.000000	2.403158	0.125000
gonflable	9	0.592242	hard	3.232361	0.888889	0.111111	2.453870	0.111111
épaule	6	0.592070	hard	2.970175	1.000000	0.000000	2.254566	0.166667
fraude	6	0.591974	hard	2.960440	1.000000	0.000000	2.275724	0.166667
débutant	8	0.591678	hard	3.144839	0.875000	0.125000	2.627061	0.125000
dévoiler	8	0.589595	hard	3.045494	1.000000	0.000000	2.314309	0.125000
bouquet	7	0.588670	hard	3.224310	0.857143	0.142857	2.426413	0.142857
premium	7	0.588232	hard	2.954919	0.857143	0.142857	3.015120	0.142857
édifice	7	0.587083	hard	3.159633	0.857143	0.142857	2.565618	0.142857
espagnol	8	0.586683	hard	2.919876	1.000000	0.000000	2.584925	0.125000
vaccin	6	0.584795	hard	3.101191	0.833333	0.166667	2.660232	0.166667
évènement	9	0.584115	hard	3.268642	0.777778	0.222222	2.831297	0.111111
cliquer	7	0.584046	hard	3.035175	1.000000	0.000000	2.231133	0.142857
payant	6	0.583908	hard	3.240691	0.833333	0.166667	2.353771	0.166667
compléter	9	0.583830	hard	3.029622	1.000000	0.000000	2.416750	0.111111
bricolage	9	0.583289	hard	3.074940	1.000000	0.000000	2.316830	0.111111
communiqué	10	0.583037	hard	3.306794	0.800000	0.200000	2.713400	0.100000
archives	8	0.580563	hard	3.036452	1.000000	0.000000	2.321069	0.125000
soixante	8	0.579121	hard	2.907004	1.000000	0.000000	2.602180	0.125000
démocratie	10	0.578984	hard	2.933439	1.000000	0.000000	2.681003	0.100000
promis	6	0.578436	hard	2.942409	1.000000	0.000000	2.295650	0.166667
forfait	7	0.578416	hard	3.159509	0.857143	0.142857	2.553393	0.142857
square	6	0.578244	hard	2.919919	1.000000	0.000000	2.344574	0.166667
anonyme	7	0.577891	hard	3.094066	0.857143	0.142857	2.695803	0.142857
camion	6	0.577360	hard	2.916604	1.000000	0.000000	2.350552	0.166667
filière	7	0.577301	hard	3.298938	0.857143	0.142857	2.246758	0.142857
prochain	8	0.576423	hard	3.072486	1.000000	0.000000	2.236270	0.125000
employeur	9	0.572368	hard	3.077630	0.888889	0.111111	2.763716	0.111111
étanche	7	0.572104	hard	3.082046	1.000000	0.000000	2.111376	0.142857
réseau	6	0.571865	hard	2.766236	1.000000	0.000000	2.671585	0.166667
filtre	6	0.570583	hard	2.873216	1.000000	0.000000	2.435699	0.166667
moitié	6	0.570403	hard	3.035829	0.833333	0.166667	2.782471	0.166667
curieux	7	0.570336	hard	3.105181	0.857143	0.142857	2.660594	0.142857
occuper	7	0.570064	hard	2.912564	0.857143	0.142857	3.081583	0.142857
écologie	8	0.569428	hard	3.093795	0.875000	0.125000	2.706647	0.125000
thématique	10	0.568951	hard	3.223040	0.900000	0.100000	2.454651	0.100000
onglet	6	0.568341	hard	2.901433	1.000000	0.000000	2.370737	0.166667
lorsque	7	0.566340	hard	2.955435	1.000000	0.000000	2.380048	0.142857
macron	6	0.563774	hard	2.918891	1.000000	0.000000	2.325960	0.166667
tampon	6	0.563260	hard	2.955425	1.000000	0.000000	2.245294	0.166667
déplacer	8	0.562656	hard	3.015157	1.000000	0.000000	2.341835	0.125000
carbone	7	0.562408	hard	2.913166	1.000000	0.000000	2.466849	0.142857
devoir	6	0.561237	hard	2.913446	1.000000	0.000000	2.334212	0.166667
divers	6	0.560192	hard	2.870818	1.000000	0.000000	2.425962	0.166667
mignon	6	0.558123	hard	3.109247	0.833333	0.166667	2.604150	0.166667
diffuser	8	0.558069	hard	3.094085	0.875000	0.125000	2.689637	0.125000
soigner	7	0.556179	hard	2.804631	1.000000	0.000000	2.695308	0.142857
échapper	8	0.556089	hard	3.232373	0.875000	0.125000	2.384251	0.125000
survie	6	0.553869	hard	2.810106	1.000000	0.000000	2.549663	0.166667
province	8	0.552931	hard	2.954627	1.000000	0.000000	2.460234	0.125000
argument	8	0.552200	hard	2.915449	1.000000	0.000000	2.544887	0.125000
chauffage	9	0.552112	hard	3.436908	0.777778	0.222222	2.417042	0.111111
soirée	6	0.551801	hard	2.757805	1.000000	0.000000	2.661100	0.166667
document	8	0.551743	hard	2.887398	1.000000	0.000000	2.605594	0.125000
physiquement	12	0.551111	hard	3.262822	0.916667	0.083333	2.362854	0.083333
séduire	7	0.550267	hard	2.846361	1.000000	0.000000	2.595491	0.142857
pilote	6	0.550055	hard	2.750043	1.000000	0.000000	2.675560	0.166667
réduction	9	0.549968	hard	2.982323	1.000000	0.000000	2.471401	0.111111
aspect	6	0.549921	hard	2.756506	1.000000	0.000000	2.661231	0.166667
évident	7	0.548640	hard	3.042213	1.000000	0.000000	2.164686	0.142857
commun	6	0.548562	hard	3.119507	0.833333	0.166667	2.567918	0.166667
scrutin	7	0.547256	hard	2.766843	1.000000	0.000000	2.765109	0.142857
opposé	6	0.543864	hard	3.180551	0.666667	0.333333	3.130376	0.166667
délégation	10	0.542544	hard	3.182628	0.900000	0.100000	2.504984	0.100000
cabinet	7	0.541820	hard	2.891378	1.000000	0.000000	2.484830	0.142857
