word	length	score	band	rarity	unique_ratio	repetition_ratio	unpredictability	shortness
убийство	8	0.556657	hard	3.221731	1.000000	0.000000	2.432389	0.125000
невроз	6	0.556120	hard	2.936475	1.000000	0.000000	2.859956	0.166667
камень	6	0.555845	hard	3.092147	1.000000	0.000000	2.500919	0.166667
отдельный	9	0.554624	hard	3.259211	1.000000	0.000000	2.419310	0.111111
станция	7	0.553510	hard	3.212250	1.000000	0.000000	2.351527	0.142857
совершать	9	0.551641	hard	3.133970	1.000000	0.000000	2.703430	0.111111
выделить	8	0.551293	hard	3.214935	1.000000	0.000000	2.440125	0.125000
сидеть	6	0.550893	hard	3.057877	1.000000	0.000000	2.572558	0.166667
обращать	8	0.550496	hard	3.354036	0.875000	0.125000	2.718786	0.125000
солдат	6	0.550109	hard	2.858496	1.000000	0.000000	3.030724	0.166667
двигатель	9	0.550013	hard	3.156029	1.000000	0.000000	2.650207	0.111111
боевик	6	0.548836	hard	2.972331	1.000000	0.000000	2.766599	0.166667
мельница	8	0.548712	hard	3.273265	1.000000	0.000000	2.301939	0.125000
оценить	7	0.548078	hard	3.143171	1.000000	0.000000	2.502650	0.142857
объявление	10	0.547820	hard	3.475442	0.900000	0.100000	2.452368	0.100000
вышивка	7	0.547805	hard	3.384148	0.857143	0.142857	2.633141	0.142857
пообщаться	10	0.546136	hard	3.400304	0.900000	0.100000	2.622983	0.100000
классы	6	0.543856	hard	3.131097	0.833333	0.166667	3.193878	0.166667
дальний	7	0.542988	hard	3.283962	1.000000	0.000000	2.170787	0.142857
польза	6	0.542447	hard	3.292430	1.000000	0.000000	2.019737	0.166667
словарь	7	0.542107	hard	3.009434	1.000000	0.000000	2.801932	0.142857
рыбалка	7	0.540837	hard	3.218676	0.857143	0.142857	3.004063	0.142857
придумать	9	0.540776	hard	3.232605	1.000000	0.000000	2.460161	0.111111
фитнес	6	0.540265	hard	3.144816	1.000000	0.000000	2.356583	0.166667
сейчас	6	0.539880	hard	3.251380	0.833333	0.166667	2.910905	0.166667
организм	8	0.536274	hard	3.082582	1.000000	0.000000	2.722865	0.125000
монастырь	9	0.534948	hard	3.062416	1.000000	0.000000	2.843632	0.111111
сделать	7	0.531912	hard	3.072292	1.000000	0.000000	2.642075	0.142857
автобус	7	0.531575	hard	3.053114	1.000000	0.000000	2.685757	0.142857
обращаться	10	0.529488	hard	3.366603	0.900000	0.100000	2.676045	0.100000
алгоритм	8	0.528626	hard	2.972798	1.000000	0.000000	2.964490	0.125000
чемпион	7	0.528575	hard	3.046503	1.000000	0.000000	2.696558	0.142857
вязание	7	0.527229	hard	3.060741	1.000000	0.000000	2.661771	0.142857
необходимый	11	0.526433	hard	3.305366	0.909091	0.090909	2.818873	0.090909
взамен	6	0.526154	hard	3.064251	1.000000	0.000000	2.521356	0.166667
лизинг	6	0.526027	hard	3.216690	0.833333	0.166667	2.970373	0.166667
продавец	8	0.525376	hard	3.187405	1.000000	0.000000	2.465290	0.125000
символ	6	0.525048	hard	2.918378	1.000000	0.000000	2.855777	0.166667
супруги	7	0.523701	hard	3.358734	0.857143	0.142857	2.656108	0.142857
видеть	6	0.523152	hard	3.092515	1.000000	0.000000	2.451809	0.166667
молния	6	0.522386	hard	3.016998	1.000000	0.000000	2.624652	0.166667
подумать	8	0.521549	hard	3.230508	1.000000	0.000000	2.360343	0.125000
поставщик	9	0.520802	hard	3.172990	1.000000	0.000000	2.568015	0.111111
подряд	6	0.519821	hard	3.282886	0.833333	0.166667	2.808714	0.166667
наблюдать	9	0.519775	hard	3.393671	0.888889	0.111111	2.591695	0.111111
пациент	7	0.519001	hard	3.094823	1.000000	0.000000	2.571110	0.142857
